dataset,model,seed,method,attack,scope,rank,metric,value,artifact
thubenchmark,eegnet,45,rpcf_at,autoattack,full_test,raw,clean,0.9345238095238095,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed45_rpcf_at_autoattack.pth
thubenchmark,eegnet,45,rpcf_at,autoattack,full_test,raw,robust,0.7785714285714286,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed45_rpcf_at_autoattack.pth
thubenchmark,eegnet,45,rpcf_at,fgsm,full_test,raw,clean,0.9345238095238095,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed45_rpcf_at_fgsm.pth
thubenchmark,eegnet,45,rpcf_at,fgsm,full_test,raw,robust,0.7952380952380952,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed45_rpcf_at_fgsm.pth
thubenchmark,eegnet,45,rpcf_at,pgd,full_test,raw,clean,0.9345238095238095,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed45_rpcf_at_pgd.pth
thubenchmark,eegnet,45,rpcf_at,pgd,full_test,raw,robust,0.7797619047619048,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed45_rpcf_at_pgd.pth
thubenchmark,eegnet,45,rpcf_at,cw,full_test,raw,clean,0.9345238095238095,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed45_rpcf_at_cw.pth
thubenchmark,eegnet,45,rpcf_at,cw,full_test,raw,robust,0.0,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed45_rpcf_at_cw.pth
thubenchmark,eegnet,46,madry,autoattack,full_test,raw,clean,0.9357142857142857,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_madry_autoattack.pth
thubenchmark,eegnet,46,madry,autoattack,full_test,raw,robust,0.780952380952381,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_madry_autoattack.pth
thubenchmark,eegnet,46,madry,fgsm,full_test,raw,clean,0.9357142857142857,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_madry_fgsm.pth
thubenchmark,eegnet,46,madry,fgsm,full_test,raw,robust,0.7976190476190477,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_madry_fgsm.pth
thubenchmark,eegnet,46,madry,pgd,full_test,raw,clean,0.9357142857142857,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_madry_pgd.pth
thubenchmark,eegnet,46,madry,pgd,full_test,raw,robust,0.7892857142857143,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_madry_pgd.pth
thubenchmark,eegnet,46,madry,cw,full_test,raw,clean,0.9357142857142857,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_madry_cw.pth
thubenchmark,eegnet,46,madry,cw,full_test,raw,robust,0.0,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_madry_cw.pth
thubenchmark,eegnet,46,trades,autoattack,full_test,raw,clean,0.9285714285714286,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_trades_autoattack.pth
thubenchmark,eegnet,46,trades,autoattack,full_test,raw,robust,0.6666666666666666,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_trades_autoattack.pth
thubenchmark,eegnet,46,trades,fgsm,full_test,raw,clean,0.9285714285714286,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_trades_fgsm.pth
thubenchmark,eegnet,46,trades,fgsm,full_test,raw,robust,0.6964285714285714,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_trades_fgsm.pth
thubenchmark,eegnet,46,trades,pgd,full_test,raw,clean,0.9285714285714286,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_trades_pgd.pth
thubenchmark,eegnet,46,trades,pgd,full_test,raw,robust,0.6714285714285714,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_trades_pgd.pth
thubenchmark,eegnet,46,trades,cw,full_test,raw,clean,0.9285714285714286,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_trades_cw.pth
thubenchmark,eegnet,46,trades,cw,full_test,raw,robust,0.0,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_trades_cw.pth
thubenchmark,eegnet,46,fbf,autoattack,full_test,raw,clean,0.930952380952381,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_fbf_autoattack.pth
thubenchmark,eegnet,46,fbf,autoattack,full_test,raw,robust,0.5821428571428572,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_fbf_autoattack.pth
thubenchmark,eegnet,46,fbf,fgsm,full_test,raw,clean,0.930952380952381,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_fbf_fgsm.pth
thubenchmark,eegnet,46,fbf,fgsm,full_test,raw,robust,0.6047619047619047,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_fbf_fgsm.pth
thubenchmark,eegnet,46,fbf,pgd,full_test,raw,clean,0.930952380952381,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_fbf_pgd.pth
thubenchmark,eegnet,46,fbf,pgd,full_test,raw,robust,0.5821428571428572,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_fbf_pgd.pth
thubenchmark,eegnet,46,fbf,cw,full_test,raw,clean,0.930952380952381,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_fbf_cw.pth
thubenchmark,eegnet,46,fbf,cw,full_test,raw,robust,0.0,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_fbf_cw.pth
thubenchmark,eegnet,46,ea_forward,autoattack,full_test,raw,clean,0.9571428571428572,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_ea_forward_autoattack.pth
thubenchmark,eegnet,46,ea_forward,autoattack,full_test,raw,robust,0.275,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_ea_forward_autoattack.pth
thubenchmark,eegnet,46,ea_forward,fgsm,full_test,raw,clean,0.9547619047619048,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_ea_forward_fgsm.pth
thubenchmark,eegnet,46,ea_forward,fgsm,full_test,raw,robust,0.5321428571428571,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_ea_forward_fgsm.pth
thubenchmark,eegnet,46,ea_forward,pgd,full_test,raw,clean,0.9547619047619048,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_ea_forward_pgd.pth
thubenchmark,eegnet,46,ea_forward,pgd,full_test,raw,robust,0.3,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_ea_forward_pgd.pth
thubenchmark,eegnet,46,ea_forward,cw,full_test,raw,clean,0.9547619047619048,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_ea_forward_cw.pth
thubenchmark,eegnet,46,ea_forward,cw,full_test,raw,robust,0.0,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_ea_forward_cw.pth
thubenchmark,eegnet,46,rpcf_at,autoattack,full_test,raw,clean,0.9357142857142857,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_rpcf_at_autoattack.pth
thubenchmark,eegnet,46,rpcf_at,autoattack,full_test,raw,robust,0.7845238095238095,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_rpcf_at_autoattack.pth
thubenchmark,eegnet,46,rpcf_at,fgsm,full_test,raw,clean,0.9357142857142857,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_rpcf_at_fgsm.pth
thubenchmark,eegnet,46,rpcf_at,fgsm,full_test,raw,robust,0.7988095238095239,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_rpcf_at_fgsm.pth
thubenchmark,eegnet,46,rpcf_at,pgd,full_test,raw,clean,0.9357142857142857,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_rpcf_at_pgd.pth
thubenchmark,eegnet,46,rpcf_at,pgd,full_test,raw,robust,0.7928571428571428,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_rpcf_at_pgd.pth
thubenchmark,eegnet,46,rpcf_at,cw,full_test,raw,clean,0.9357142857142857,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_rpcf_at_cw.pth
thubenchmark,eegnet,46,rpcf_at,cw,full_test,raw,robust,0.0,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_eegnet_seed46_rpcf_at_cw.pth
thubenchmark,deepconvnet,42,madry,autoattack,full_test,raw,clean,0.9400749063670412,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_madry_autoattack.pth
thubenchmark,deepconvnet,42,madry,autoattack,full_test,raw,robust,0.7515605493133583,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_madry_autoattack.pth
thubenchmark,deepconvnet,42,madry,fgsm,full_test,raw,clean,0.9400749063670412,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_madry_fgsm.pth
thubenchmark,deepconvnet,42,madry,fgsm,full_test,raw,robust,0.7815230961298377,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_madry_fgsm.pth
thubenchmark,deepconvnet,42,madry,pgd,full_test,raw,clean,0.9400749063670412,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_madry_pgd.pth
thubenchmark,deepconvnet,42,madry,pgd,full_test,raw,robust,0.762796504369538,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_madry_pgd.pth
thubenchmark,deepconvnet,42,madry,cw,full_test,raw,clean,0.9400749063670412,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_madry_cw.pth
thubenchmark,deepconvnet,42,madry,cw,full_test,raw,robust,0.0,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_madry_cw.pth
thubenchmark,deepconvnet,42,trades,autoattack,full_test,raw,clean,0.9575530586766542,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_trades_autoattack.pth
thubenchmark,deepconvnet,42,trades,autoattack,full_test,raw,robust,0.7091136079900124,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_trades_autoattack.pth
thubenchmark,deepconvnet,42,trades,fgsm,full_test,raw,clean,0.9575530586766542,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_trades_fgsm.pth
thubenchmark,deepconvnet,42,trades,fgsm,full_test,raw,robust,0.7365792759051186,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_trades_fgsm.pth
thubenchmark,deepconvnet,42,trades,pgd,full_test,raw,clean,0.9575530586766542,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_trades_pgd.pth
thubenchmark,deepconvnet,42,trades,pgd,full_test,raw,robust,0.7091136079900124,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_trades_pgd.pth
thubenchmark,deepconvnet,42,trades,cw,full_test,raw,clean,0.9575530586766542,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_trades_cw.pth
thubenchmark,deepconvnet,42,trades,cw,full_test,raw,robust,0.0,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_trades_cw.pth
thubenchmark,deepconvnet,42,fbf,autoattack,full_test,raw,clean,0.9463171036204744,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_fbf_autoattack.pth
thubenchmark,deepconvnet,42,fbf,autoattack,full_test,raw,robust,0.5218476903870163,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_fbf_autoattack.pth
thubenchmark,deepconvnet,42,fbf,fgsm,full_test,raw,clean,0.9463171036204744,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_fbf_fgsm.pth
thubenchmark,deepconvnet,42,fbf,fgsm,full_test,raw,robust,0.5942571785268415,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_fbf_fgsm.pth
thubenchmark,deepconvnet,42,fbf,pgd,full_test,raw,clean,0.9463171036204744,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_fbf_pgd.pth
thubenchmark,deepconvnet,42,fbf,pgd,full_test,raw,robust,0.5268414481897628,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_fbf_pgd.pth
thubenchmark,deepconvnet,42,fbf,cw,full_test,raw,clean,0.9463171036204744,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_fbf_cw.pth
thubenchmark,deepconvnet,42,fbf,cw,full_test,raw,robust,0.0,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_fbf_cw.pth
thubenchmark,deepconvnet,42,ea_forward,autoattack,full_test,raw,clean,0.9725343320848939,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_ea_forward_autoattack.pth
thubenchmark,deepconvnet,42,ea_forward,autoattack,full_test,raw,robust,0.18726591760299627,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_ea_forward_autoattack.pth
thubenchmark,deepconvnet,42,ea_forward,fgsm,full_test,raw,clean,0.9775280898876404,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_ea_forward_fgsm.pth
thubenchmark,deepconvnet,42,ea_forward,fgsm,full_test,raw,robust,0.4019975031210986,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_ea_forward_fgsm.pth
thubenchmark,deepconvnet,42,ea_forward,pgd,full_test,raw,clean,0.9775280898876404,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_ea_forward_pgd.pth
thubenchmark,deepconvnet,42,ea_forward,pgd,full_test,raw,robust,0.08614232209737828,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_ea_forward_pgd.pth
thubenchmark,deepconvnet,42,ea_forward,cw,full_test,raw,clean,0.9775280898876404,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_ea_forward_cw.pth
thubenchmark,deepconvnet,42,ea_forward,cw,full_test,raw,robust,0.0,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_ea_forward_cw.pth
thubenchmark,deepconvnet,42,rpcf_at,autoattack,full_test,raw,clean,0.947565543071161,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_rpcf_at_autoattack.pth
thubenchmark,deepconvnet,42,rpcf_at,autoattack,full_test,raw,robust,0.784019975031211,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_rpcf_at_autoattack.pth
thubenchmark,deepconvnet,42,rpcf_at,fgsm,full_test,raw,clean,0.947565543071161,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_rpcf_at_fgsm.pth
thubenchmark,deepconvnet,42,rpcf_at,fgsm,full_test,raw,robust,0.8127340823970037,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_rpcf_at_fgsm.pth
thubenchmark,deepconvnet,42,rpcf_at,pgd,full_test,raw,clean,0.947565543071161,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_rpcf_at_pgd.pth
thubenchmark,deepconvnet,42,rpcf_at,pgd,full_test,raw,robust,0.7865168539325843,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_rpcf_at_pgd.pth
thubenchmark,deepconvnet,42,rpcf_at,cw,full_test,raw,clean,0.947565543071161,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_rpcf_at_cw.pth
thubenchmark,deepconvnet,42,rpcf_at,cw,full_test,raw,robust,0.0,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed42_rpcf_at_cw.pth
thubenchmark,deepconvnet,43,madry,autoattack,full_test,raw,clean,0.9369047619047619,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed43_madry_autoattack.pth
thubenchmark,deepconvnet,43,madry,autoattack,full_test,raw,robust,0.7654761904761904,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed43_madry_autoattack.pth
thubenchmark,deepconvnet,43,madry,fgsm,full_test,raw,clean,0.9369047619047619,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed43_madry_fgsm.pth
thubenchmark,deepconvnet,43,madry,fgsm,full_test,raw,robust,0.7916666666666666,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed43_madry_fgsm.pth
thubenchmark,deepconvnet,43,madry,pgd,full_test,raw,clean,0.9369047619047619,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed43_madry_pgd.pth
thubenchmark,deepconvnet,43,madry,pgd,full_test,raw,robust,0.7654761904761904,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed43_madry_pgd.pth
thubenchmark,deepconvnet,43,madry,cw,full_test,raw,clean,0.9369047619047619,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed43_madry_cw.pth
thubenchmark,deepconvnet,43,madry,cw,full_test,raw,robust,0.0,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed43_madry_cw.pth
thubenchmark,deepconvnet,43,trades,autoattack,full_test,raw,clean,0.9345238095238095,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed43_trades_autoattack.pth
thubenchmark,deepconvnet,43,trades,autoattack,full_test,raw,robust,0.6130952380952381,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed43_trades_autoattack.pth
thubenchmark,deepconvnet,43,trades,fgsm,full_test,raw,clean,0.9345238095238095,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed43_trades_fgsm.pth
thubenchmark,deepconvnet,43,trades,fgsm,full_test,raw,robust,0.6630952380952381,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed43_trades_fgsm.pth
thubenchmark,deepconvnet,43,trades,pgd,full_test,raw,clean,0.9345238095238095,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed43_trades_pgd.pth
thubenchmark,deepconvnet,43,trades,pgd,full_test,raw,robust,0.6178571428571429,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed43_trades_pgd.pth
thubenchmark,deepconvnet,43,trades,cw,full_test,raw,clean,0.9345238095238095,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed43_trades_cw.pth
thubenchmark,deepconvnet,43,trades,cw,full_test,raw,robust,0.0,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed43_trades_cw.pth
thubenchmark,deepconvnet,43,fbf,autoattack,full_test,raw,clean,0.9321428571428572,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed43_fbf_autoattack.pth
thubenchmark,deepconvnet,43,fbf,autoattack,full_test,raw,robust,0.5119047619047619,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed43_fbf_autoattack.pth
thubenchmark,deepconvnet,43,fbf,fgsm,full_test,raw,clean,0.9321428571428572,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed43_fbf_fgsm.pth
thubenchmark,deepconvnet,43,fbf,fgsm,full_test,raw,robust,0.5952380952380952,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed43_fbf_fgsm.pth
thubenchmark,deepconvnet,43,fbf,pgd,full_test,raw,clean,0.9321428571428572,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed43_fbf_pgd.pth
thubenchmark,deepconvnet,43,fbf,pgd,full_test,raw,robust,0.513095238095238,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed43_fbf_pgd.pth
thubenchmark,deepconvnet,43,fbf,cw,full_test,raw,clean,0.9321428571428572,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed43_fbf_cw.pth
thubenchmark,deepconvnet,43,fbf,cw,full_test,raw,robust,0.0,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed43_fbf_cw.pth
thubenchmark,deepconvnet,43,ea_forward,autoattack,full_test,raw,clean,0.9571428571428572,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed43_ea_forward_autoattack.pth
thubenchmark,deepconvnet,43,ea_forward,autoattack,full_test,raw,robust,0.1773809523809524,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed43_ea_forward_autoattack.pth
thubenchmark,deepconvnet,43,ea_forward,fgsm,full_test,raw,clean,0.9619047619047619,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed43_ea_forward_fgsm.pth
thubenchmark,deepconvnet,43,ea_forward,fgsm,full_test,raw,robust,0.36904761904761907,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed43_ea_forward_fgsm.pth
thubenchmark,deepconvnet,43,ea_forward,pgd,full_test,raw,clean,0.9619047619047619,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed43_ea_forward_pgd.pth
thubenchmark,deepconvnet,43,ea_forward,pgd,full_test,raw,robust,0.0761904761904762,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed43_ea_forward_pgd.pth
thubenchmark,deepconvnet,43,ea_forward,cw,full_test,raw,clean,0.9619047619047619,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed43_ea_forward_cw.pth
thubenchmark,deepconvnet,43,ea_forward,cw,full_test,raw,robust,0.0,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed43_ea_forward_cw.pth
thubenchmark,deepconvnet,43,rpcf_at,autoattack,full_test,raw,clean,0.944047619047619,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed43_rpcf_at_autoattack.pth
thubenchmark,deepconvnet,43,rpcf_at,autoattack,full_test,raw,robust,0.7583333333333333,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed43_rpcf_at_autoattack.pth
thubenchmark,deepconvnet,43,rpcf_at,fgsm,full_test,raw,clean,0.944047619047619,ad_data/exp031/exp031_full_20260729_174215/thubenchmark_deepconvnet_seed43_rpcf_at_fgsm.pth
