dataset,model,method,attack,scope,rank,metric,seed,comparison,delta_pp
seediv,deepconvnet,madry,autoattack,subset_n512,30,robust,43,tnp_minus_same_subset_raw,10.3515625
seediv,deepconvnet,madry,fgsm,subset_n512,25,clean,43,tnp_minus_same_subset_raw,-4.296875
seediv,deepconvnet,madry,fgsm,subset_n512,25,robust,43,tnp_minus_same_subset_raw,4.1015625
seediv,deepconvnet,madry,fgsm,subset_n512,30,clean,43,tnp_minus_same_subset_raw,-3.7109375
seediv,deepconvnet,madry,fgsm,subset_n512,30,robust,43,tnp_minus_same_subset_raw,3.515625
seediv,deepconvnet,madry,pgd,subset_n512,25,clean,43,tnp_minus_same_subset_raw,-4.296875
seediv,deepconvnet,madry,pgd,subset_n512,25,robust,43,tnp_minus_same_subset_raw,4.296875
seediv,deepconvnet,madry,pgd,subset_n512,30,clean,43,tnp_minus_same_subset_raw,-3.7109375
seediv,deepconvnet,madry,pgd,subset_n512,30,robust,43,tnp_minus_same_subset_raw,4.1015625
seediv,deepconvnet,madry,cw,subset_n512,25,clean,43,tnp_minus_same_subset_raw,-4.296875
seediv,deepconvnet,madry,cw,subset_n512,25,robust,43,tnp_minus_same_subset_raw,13.0859375
seediv,deepconvnet,madry,cw,subset_n512,30,clean,43,tnp_minus_same_subset_raw,-3.7109375
seediv,deepconvnet,madry,cw,subset_n512,30,robust,43,tnp_minus_same_subset_raw,9.9609375
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,raw,clean,43,rpcf_minus_madry,0.78125
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,raw,robust,43,rpcf_minus_madry,-0.9765625
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,25,clean,43,rpcf_minus_madry,3.7109375
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,25,clean,43,tnp_minus_same_subset_raw,-1.3671875
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,25,robust,43,rpcf_minus_madry,1.171875
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,25,robust,43,tnp_minus_same_subset_raw,12.3046875
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,30,clean,43,rpcf_minus_madry,3.7109375
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,30,clean,43,tnp_minus_same_subset_raw,-0.78125
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,30,robust,43,rpcf_minus_madry,-0.1953125
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,30,robust,43,tnp_minus_same_subset_raw,11.1328125
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,raw,clean,43,rpcf_minus_madry,0.78125
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,raw,robust,43,rpcf_minus_madry,-0.1953125
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,25,clean,43,rpcf_minus_madry,3.7109375
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,25,clean,43,tnp_minus_same_subset_raw,-1.3671875
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,25,robust,43,rpcf_minus_madry,0.1953125
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,25,robust,43,tnp_minus_same_subset_raw,4.4921875
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,30,clean,43,rpcf_minus_madry,3.7109375
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,30,clean,43,tnp_minus_same_subset_raw,-0.78125
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,30,robust,43,rpcf_minus_madry,-0.78125
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,30,robust,43,tnp_minus_same_subset_raw,2.9296875
seediv,deepconvnet,rpcf_at,pgd,subset_n512,raw,clean,43,rpcf_minus_madry,0.78125
seediv,deepconvnet,rpcf_at,pgd,subset_n512,raw,robust,43,rpcf_minus_madry,-0.78125
seediv,deepconvnet,rpcf_at,pgd,subset_n512,25,clean,43,rpcf_minus_madry,3.7109375
seediv,deepconvnet,rpcf_at,pgd,subset_n512,25,clean,43,tnp_minus_same_subset_raw,-1.3671875
seediv,deepconvnet,rpcf_at,pgd,subset_n512,25,robust,43,rpcf_minus_madry,0.390625
seediv,deepconvnet,rpcf_at,pgd,subset_n512,25,robust,43,tnp_minus_same_subset_raw,5.46875
seediv,deepconvnet,rpcf_at,pgd,subset_n512,30,clean,43,rpcf_minus_madry,3.7109375
seediv,deepconvnet,rpcf_at,pgd,subset_n512,30,clean,43,tnp_minus_same_subset_raw,-0.78125
seediv,deepconvnet,rpcf_at,pgd,subset_n512,30,robust,43,rpcf_minus_madry,0.0
seediv,deepconvnet,rpcf_at,pgd,subset_n512,30,robust,43,tnp_minus_same_subset_raw,4.8828125
seediv,deepconvnet,rpcf_at,cw,subset_n512,raw,clean,43,rpcf_minus_madry,0.78125
seediv,deepconvnet,rpcf_at,cw,subset_n512,raw,robust,43,rpcf_minus_madry,0.0
seediv,deepconvnet,rpcf_at,cw,subset_n512,25,clean,43,rpcf_minus_madry,3.7109375
seediv,deepconvnet,rpcf_at,cw,subset_n512,25,clean,43,tnp_minus_same_subset_raw,-1.3671875
seediv,deepconvnet,rpcf_at,cw,subset_n512,25,robust,43,rpcf_minus_madry,-4.296875
seediv,deepconvnet,rpcf_at,cw,subset_n512,25,robust,43,tnp_minus_same_subset_raw,8.7890625
seediv,deepconvnet,rpcf_at,cw,subset_n512,30,clean,43,rpcf_minus_madry,3.7109375
seediv,deepconvnet,rpcf_at,cw,subset_n512,30,clean,43,tnp_minus_same_subset_raw,-0.78125
seediv,deepconvnet,rpcf_at,cw,subset_n512,30,robust,43,rpcf_minus_madry,-4.1015625
seediv,deepconvnet,rpcf_at,cw,subset_n512,30,robust,43,tnp_minus_same_subset_raw,5.859375
seediv,deepconvnet,madry,autoattack,subset_n512,25,clean,44,tnp_minus_same_subset_raw,-1.7578125
seediv,deepconvnet,madry,autoattack,subset_n512,25,robust,44,tnp_minus_same_subset_raw,11.328125
seediv,deepconvnet,madry,autoattack,subset_n512,30,clean,44,tnp_minus_same_subset_raw,-0.78125
seediv,deepconvnet,madry,autoattack,subset_n512,30,robust,44,tnp_minus_same_subset_raw,9.375
seediv,deepconvnet,madry,fgsm,subset_n512,25,clean,44,tnp_minus_same_subset_raw,-1.7578125
seediv,deepconvnet,madry,fgsm,subset_n512,25,robust,44,tnp_minus_same_subset_raw,2.734375
seediv,deepconvnet,madry,fgsm,subset_n512,30,clean,44,tnp_minus_same_subset_raw,-0.78125
seediv,deepconvnet,madry,fgsm,subset_n512,30,robust,44,tnp_minus_same_subset_raw,2.34375
seediv,deepconvnet,madry,pgd,subset_n512,25,clean,44,tnp_minus_same_subset_raw,-1.7578125
seediv,deepconvnet,madry,pgd,subset_n512,25,robust,44,tnp_minus_same_subset_raw,3.515625
seediv,deepconvnet,madry,pgd,subset_n512,30,clean,44,tnp_minus_same_subset_raw,-0.78125
seediv,deepconvnet,madry,pgd,subset_n512,30,robust,44,tnp_minus_same_subset_raw,2.734375
seediv,deepconvnet,madry,cw,subset_n512,25,clean,44,tnp_minus_same_subset_raw,-1.7578125
seediv,deepconvnet,madry,cw,subset_n512,25,robust,44,tnp_minus_same_subset_raw,12.3046875
seediv,deepconvnet,madry,cw,subset_n512,30,clean,44,tnp_minus_same_subset_raw,-0.78125
seediv,deepconvnet,madry,cw,subset_n512,30,robust,44,tnp_minus_same_subset_raw,8.7890625
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,raw,clean,44,rpcf_minus_madry,-0.1953125
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,raw,robust,44,rpcf_minus_madry,-2.734375
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,25,clean,44,rpcf_minus_madry,-1.3671875
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,25,clean,44,tnp_minus_same_subset_raw,-2.9296875
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,25,robust,44,rpcf_minus_madry,-0.390625
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,25,robust,44,tnp_minus_same_subset_raw,13.671875
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,30,clean,44,rpcf_minus_madry,-1.3671875
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,30,clean,44,tnp_minus_same_subset_raw,-1.953125
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,30,robust,44,rpcf_minus_madry,0.78125
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,30,robust,44,tnp_minus_same_subset_raw,12.890625
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,raw,clean,44,rpcf_minus_madry,-0.1953125
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,raw,robust,44,rpcf_minus_madry,-0.78125
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,25,clean,44,rpcf_minus_madry,-1.3671875
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,25,clean,44,tnp_minus_same_subset_raw,-2.9296875
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,25,robust,44,rpcf_minus_madry,0.1953125
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,25,robust,44,tnp_minus_same_subset_raw,3.7109375
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,30,clean,44,rpcf_minus_madry,-1.3671875
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,30,clean,44,tnp_minus_same_subset_raw,-1.953125
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,30,robust,44,rpcf_minus_madry,-0.390625
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,30,robust,44,tnp_minus_same_subset_raw,2.734375
seediv,deepconvnet,rpcf_at,pgd,subset_n512,raw,clean,44,rpcf_minus_madry,-0.1953125
seediv,deepconvnet,rpcf_at,pgd,subset_n512,raw,robust,44,rpcf_minus_madry,-1.5625
seediv,deepconvnet,rpcf_at,pgd,subset_n512,25,clean,44,rpcf_minus_madry,-1.3671875
seediv,deepconvnet,rpcf_at,pgd,subset_n512,25,clean,44,tnp_minus_same_subset_raw,-2.9296875
seediv,deepconvnet,rpcf_at,pgd,subset_n512,25,robust,44,rpcf_minus_madry,0.0
seediv,deepconvnet,rpcf_at,pgd,subset_n512,25,robust,44,tnp_minus_same_subset_raw,5.078125
seediv,deepconvnet,rpcf_at,pgd,subset_n512,30,clean,44,rpcf_minus_madry,-1.3671875
seediv,deepconvnet,rpcf_at,pgd,subset_n512,30,clean,44,tnp_minus_same_subset_raw,-1.953125
seediv,deepconvnet,rpcf_at,pgd,subset_n512,30,robust,44,rpcf_minus_madry,0.9765625
seediv,deepconvnet,rpcf_at,pgd,subset_n512,30,robust,44,tnp_minus_same_subset_raw,5.2734375
seediv,deepconvnet,rpcf_at,cw,subset_n512,raw,clean,44,rpcf_minus_madry,-0.1953125
seediv,deepconvnet,rpcf_at,cw,subset_n512,raw,robust,44,rpcf_minus_madry,0.390625
seediv,deepconvnet,rpcf_at,cw,subset_n512,25,clean,44,rpcf_minus_madry,-1.3671875
seediv,deepconvnet,rpcf_at,cw,subset_n512,25,clean,44,tnp_minus_same_subset_raw,-2.9296875
seediv,deepconvnet,rpcf_at,cw,subset_n512,25,robust,44,rpcf_minus_madry,1.171875
seediv,deepconvnet,rpcf_at,cw,subset_n512,25,robust,44,tnp_minus_same_subset_raw,13.0859375
seediv,deepconvnet,rpcf_at,cw,subset_n512,30,clean,44,rpcf_minus_madry,-1.3671875
seediv,deepconvnet,rpcf_at,cw,subset_n512,30,clean,44,tnp_minus_same_subset_raw,-1.953125
seediv,deepconvnet,rpcf_at,cw,subset_n512,30,robust,44,rpcf_minus_madry,0.390625
seediv,deepconvnet,rpcf_at,cw,subset_n512,30,robust,44,tnp_minus_same_subset_raw,8.7890625
seediv,deepconvnet,madry,autoattack,subset_n512,25,clean,45,tnp_minus_same_subset_raw,-2.5390625
seediv,deepconvnet,madry,autoattack,subset_n512,25,robust,45,tnp_minus_same_subset_raw,8.984375
seediv,deepconvnet,madry,autoattack,subset_n512,30,clean,45,tnp_minus_same_subset_raw,-2.34375
seediv,deepconvnet,madry,autoattack,subset_n512,30,robust,45,tnp_minus_same_subset_raw,8.0078125
seediv,deepconvnet,madry,fgsm,subset_n512,25,clean,45,tnp_minus_same_subset_raw,-2.5390625
seediv,deepconvnet,madry,fgsm,subset_n512,25,robust,45,tnp_minus_same_subset_raw,1.7578125
seediv,deepconvnet,madry,fgsm,subset_n512,30,clean,45,tnp_minus_same_subset_raw,-2.34375
seediv,deepconvnet,madry,fgsm,subset_n512,30,robust,45,tnp_minus_same_subset_raw,1.953125
seediv,deepconvnet,madry,pgd,subset_n512,25,clean,45,tnp_minus_same_subset_raw,-2.5390625
seediv,deepconvnet,madry,pgd,subset_n512,25,robust,45,tnp_minus_same_subset_raw,2.34375
seediv,deepconvnet,madry,pgd,subset_n512,30,clean,45,tnp_minus_same_subset_raw,-2.34375
seediv,deepconvnet,madry,pgd,subset_n512,30,robust,45,tnp_minus_same_subset_raw,1.3671875
seediv,deepconvnet,madry,cw,subset_n512,25,clean,45,tnp_minus_same_subset_raw,-2.5390625
seediv,deepconvnet,madry,cw,subset_n512,25,robust,45,tnp_minus_same_subset_raw,11.1328125
seediv,deepconvnet,madry,cw,subset_n512,30,clean,45,tnp_minus_same_subset_raw,-2.34375
seediv,deepconvnet,madry,cw,subset_n512,30,robust,45,tnp_minus_same_subset_raw,7.421875
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,raw,clean,45,rpcf_minus_madry,-0.390625
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,raw,robust,45,rpcf_minus_madry,-5.859375
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,25,clean,45,rpcf_minus_madry,0.1953125
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,25,clean,45,tnp_minus_same_subset_raw,-1.953125
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,25,robust,45,rpcf_minus_madry,-2.734375
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,25,robust,45,tnp_minus_same_subset_raw,12.109375
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,30,clean,45,rpcf_minus_madry,-0.1953125
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,30,clean,45,tnp_minus_same_subset_raw,-2.1484375
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,30,robust,45,rpcf_minus_madry,-2.734375
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,30,robust,45,tnp_minus_same_subset_raw,11.1328125
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,raw,clean,45,rpcf_minus_madry,-0.390625
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,raw,robust,45,rpcf_minus_madry,-4.6875
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,25,clean,45,rpcf_minus_madry,0.1953125
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,25,clean,45,tnp_minus_same_subset_raw,-1.953125
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,25,robust,45,rpcf_minus_madry,-1.3671875
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,25,robust,45,tnp_minus_same_subset_raw,5.078125
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,30,clean,45,rpcf_minus_madry,-0.1953125
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,30,clean,45,tnp_minus_same_subset_raw,-2.1484375
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,30,robust,45,rpcf_minus_madry,-1.5625
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,30,robust,45,tnp_minus_same_subset_raw,5.078125
seediv,deepconvnet,rpcf_at,pgd,subset_n512,raw,clean,45,rpcf_minus_madry,-0.390625
seediv,deepconvnet,rpcf_at,pgd,subset_n512,raw,robust,45,rpcf_minus_madry,-4.8828125
seediv,deepconvnet,rpcf_at,pgd,subset_n512,25,clean,45,rpcf_minus_madry,0.1953125
seediv,deepconvnet,rpcf_at,pgd,subset_n512,25,clean,45,tnp_minus_same_subset_raw,-1.953125
seediv,deepconvnet,rpcf_at,pgd,subset_n512,25,robust,45,rpcf_minus_madry,-1.7578125
seediv,deepconvnet,rpcf_at,pgd,subset_n512,25,robust,45,tnp_minus_same_subset_raw,5.46875
seediv,deepconvnet,rpcf_at,pgd,subset_n512,30,clean,45,rpcf_minus_madry,-0.1953125
seediv,deepconvnet,rpcf_at,pgd,subset_n512,30,clean,45,tnp_minus_same_subset_raw,-2.1484375
seediv,deepconvnet,rpcf_at,pgd,subset_n512,30,robust,45,rpcf_minus_madry,-0.9765625
seediv,deepconvnet,rpcf_at,pgd,subset_n512,30,robust,45,tnp_minus_same_subset_raw,5.2734375
seediv,deepconvnet,rpcf_at,cw,subset_n512,raw,clean,45,rpcf_minus_madry,-0.390625
seediv,deepconvnet,rpcf_at,cw,subset_n512,raw,robust,45,rpcf_minus_madry,0.1953125
seediv,deepconvnet,rpcf_at,cw,subset_n512,25,clean,45,rpcf_minus_madry,0.1953125
seediv,deepconvnet,rpcf_at,cw,subset_n512,25,clean,45,tnp_minus_same_subset_raw,-1.953125
seediv,deepconvnet,rpcf_at,cw,subset_n512,25,robust,45,rpcf_minus_madry,-2.5390625
seediv,deepconvnet,rpcf_at,cw,subset_n512,25,robust,45,tnp_minus_same_subset_raw,8.3984375
seediv,deepconvnet,rpcf_at,cw,subset_n512,30,clean,45,rpcf_minus_madry,-0.1953125
seediv,deepconvnet,rpcf_at,cw,subset_n512,30,clean,45,tnp_minus_same_subset_raw,-2.1484375
seediv,deepconvnet,rpcf_at,cw,subset_n512,30,robust,45,rpcf_minus_madry,-0.9765625
seediv,deepconvnet,rpcf_at,cw,subset_n512,30,robust,45,tnp_minus_same_subset_raw,6.25
seediv,deepconvnet,madry,autoattack,subset_n512,25,clean,46,tnp_minus_same_subset_raw,-1.3671875
seediv,deepconvnet,madry,autoattack,subset_n512,25,robust,46,tnp_minus_same_subset_raw,8.3984375
seediv,deepconvnet,madry,autoattack,subset_n512,30,clean,46,tnp_minus_same_subset_raw,-0.9765625
seediv,deepconvnet,madry,autoattack,subset_n512,30,robust,46,tnp_minus_same_subset_raw,8.203125
seediv,deepconvnet,madry,fgsm,subset_n512,25,clean,46,tnp_minus_same_subset_raw,-1.3671875
seediv,deepconvnet,madry,fgsm,subset_n512,25,robust,46,tnp_minus_same_subset_raw,2.34375
seediv,deepconvnet,madry,fgsm,subset_n512,30,clean,46,tnp_minus_same_subset_raw,-0.9765625
seediv,deepconvnet,madry,fgsm,subset_n512,30,robust,46,tnp_minus_same_subset_raw,2.1484375
seediv,deepconvnet,madry,pgd,subset_n512,25,clean,46,tnp_minus_same_subset_raw,-1.3671875
seediv,deepconvnet,madry,pgd,subset_n512,25,robust,46,tnp_minus_same_subset_raw,2.734375
seediv,deepconvnet,madry,pgd,subset_n512,30,clean,46,tnp_minus_same_subset_raw,-0.9765625
seediv,deepconvnet,madry,pgd,subset_n512,30,robust,46,tnp_minus_same_subset_raw,2.34375
seediv,deepconvnet,madry,cw,subset_n512,25,clean,46,tnp_minus_same_subset_raw,-1.3671875
seediv,deepconvnet,madry,cw,subset_n512,25,robust,46,tnp_minus_same_subset_raw,4.6875
seediv,deepconvnet,madry,cw,subset_n512,30,clean,46,tnp_minus_same_subset_raw,-0.9765625
seediv,deepconvnet,madry,cw,subset_n512,30,robust,46,tnp_minus_same_subset_raw,1.5625
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,raw,clean,46,rpcf_minus_madry,1.7578125
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,raw,robust,46,rpcf_minus_madry,-2.9296875
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,25,clean,46,rpcf_minus_madry,1.3671875
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,25,clean,46,tnp_minus_same_subset_raw,-1.7578125
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,25,robust,46,rpcf_minus_madry,-0.1953125
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,25,robust,46,tnp_minus_same_subset_raw,11.1328125
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,30,clean,46,rpcf_minus_madry,0.78125
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,30,clean,46,tnp_minus_same_subset_raw,-1.953125
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,30,robust,46,rpcf_minus_madry,-2.1484375
seediv,deepconvnet,rpcf_at,autoattack,subset_n512,30,robust,46,tnp_minus_same_subset_raw,8.984375
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,raw,clean,46,rpcf_minus_madry,1.7578125
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,raw,robust,46,rpcf_minus_madry,-3.7109375
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,25,clean,46,rpcf_minus_madry,1.3671875
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,25,clean,46,tnp_minus_same_subset_raw,-1.7578125
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,25,robust,46,rpcf_minus_madry,-2.34375
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,25,robust,46,tnp_minus_same_subset_raw,3.7109375
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,30,clean,46,rpcf_minus_madry,0.78125
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,30,clean,46,tnp_minus_same_subset_raw,-1.953125
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,30,robust,46,rpcf_minus_madry,-1.953125
seediv,deepconvnet,rpcf_at,fgsm,subset_n512,30,robust,46,tnp_minus_same_subset_raw,3.90625
seediv,deepconvnet,rpcf_at,pgd,subset_n512,raw,clean,46,rpcf_minus_madry,1.7578125
seediv,deepconvnet,rpcf_at,pgd,subset_n512,raw,robust,46,rpcf_minus_madry,-3.7109375
seediv,deepconvnet,rpcf_at,pgd,subset_n512,25,clean,46,rpcf_minus_madry,1.3671875
seediv,deepconvnet,rpcf_at,pgd,subset_n512,25,clean,46,tnp_minus_same_subset_raw,-1.7578125
seediv,deepconvnet,rpcf_at,pgd,subset_n512,25,robust,46,rpcf_minus_madry,-2.34375
seediv,deepconvnet,rpcf_at,pgd,subset_n512,25,robust,46,tnp_minus_same_subset_raw,4.1015625
seediv,deepconvnet,rpcf_at,pgd,subset_n512,30,clean,46,rpcf_minus_madry,0.78125
seediv,deepconvnet,rpcf_at,pgd,subset_n512,30,clean,46,tnp_minus_same_subset_raw,-1.953125
seediv,deepconvnet,rpcf_at,pgd,subset_n512,30,robust,46,rpcf_minus_madry,-2.1484375
seediv,deepconvnet,rpcf_at,pgd,subset_n512,30,robust,46,tnp_minus_same_subset_raw,3.90625
seediv,deepconvnet,rpcf_at,cw,subset_n512,raw,clean,46,rpcf_minus_madry,1.7578125
seediv,deepconvnet,rpcf_at,cw,subset_n512,raw,robust,46,rpcf_minus_madry,0.0
seediv,deepconvnet,rpcf_at,cw,subset_n512,25,clean,46,rpcf_minus_madry,1.3671875
seediv,deepconvnet,rpcf_at,cw,subset_n512,25,clean,46,tnp_minus_same_subset_raw,-1.7578125
seediv,deepconvnet,rpcf_at,cw,subset_n512,25,robust,46,rpcf_minus_madry,-0.78125
seediv,deepconvnet,rpcf_at,cw,subset_n512,25,robust,46,tnp_minus_same_subset_raw,3.90625
seediv,deepconvnet,rpcf_at,cw,subset_n512,30,clean,46,rpcf_minus_madry,0.78125
seediv,deepconvnet,rpcf_at,cw,subset_n512,30,clean,46,tnp_minus_same_subset_raw,-1.953125
seediv,deepconvnet,rpcf_at,cw,subset_n512,30,robust,46,rpcf_minus_madry,-0.1953125
seediv,deepconvnet,rpcf_at,cw,subset_n512,30,robust,46,tnp_minus_same_subset_raw,1.3671875
seediv,tsception,madry,autoattack,subset_n512,25,clean,42,tnp_minus_same_subset_raw,0.5859375
seediv,tsception,madry,autoattack,subset_n512,25,robust,42,tnp_minus_same_subset_raw,9.1796875
seediv,tsception,madry,autoattack,subset_n512,30,clean,42,tnp_minus_same_subset_raw,0.390625
seediv,tsception,madry,autoattack,subset_n512,30,robust,42,tnp_minus_same_subset_raw,9.1796875
seediv,tsception,madry,fgsm,subset_n512,25,clean,42,tnp_minus_same_subset_raw,0.5859375
seediv,tsception,madry,fgsm,subset_n512,25,robust,42,tnp_minus_same_subset_raw,-0.9765625
seediv,tsception,madry,fgsm,subset_n512,30,clean,42,tnp_minus_same_subset_raw,0.390625
seediv,tsception,madry,fgsm,subset_n512,30,robust,42,tnp_minus_same_subset_raw,-0.1953125
seediv,tsception,madry,pgd,subset_n512,25,clean,42,tnp_minus_same_subset_raw,0.5859375
seediv,tsception,madry,pgd,subset_n512,25,robust,42,tnp_minus_same_subset_raw,0.9765625
seediv,tsception,madry,pgd,subset_n512,30,clean,42,tnp_minus_same_subset_raw,0.390625
seediv,tsception,madry,pgd,subset_n512,30,robust,42,tnp_minus_same_subset_raw,0.78125
seediv,tsception,madry,cw,subset_n512,25,clean,42,tnp_minus_same_subset_raw,0.5859375
seediv,tsception,madry,cw,subset_n512,25,robust,42,tnp_minus_same_subset_raw,2.1484375
seediv,tsception,madry,cw,subset_n512,30,clean,42,tnp_minus_same_subset_raw,0.390625
seediv,tsception,madry,cw,subset_n512,30,robust,42,tnp_minus_same_subset_raw,0.390625
seediv,tsception,rpcf_at,autoattack,subset_n512,raw,clean,42,rpcf_minus_madry,1.7578125
seediv,tsception,rpcf_at,autoattack,subset_n512,raw,robust,42,rpcf_minus_madry,-0.5859375
seediv,tsception,rpcf_at,autoattack,subset_n512,25,clean,42,rpcf_minus_madry,-1.5625
seediv,tsception,rpcf_at,autoattack,subset_n512,25,clean,42,tnp_minus_same_subset_raw,-2.734375
seediv,tsception,rpcf_at,autoattack,subset_n512,25,robust,42,rpcf_minus_madry,-0.9765625
seediv,tsception,rpcf_at,autoattack,subset_n512,25,robust,42,tnp_minus_same_subset_raw,8.7890625
seediv,tsception,rpcf_at,autoattack,subset_n512,30,clean,42,rpcf_minus_madry,-0.390625
seediv,tsception,rpcf_at,autoattack,subset_n512,30,clean,42,tnp_minus_same_subset_raw,-1.7578125
seediv,tsception,rpcf_at,autoattack,subset_n512,30,robust,42,rpcf_minus_madry,-1.5625
seediv,tsception,rpcf_at,autoattack,subset_n512,30,robust,42,tnp_minus_same_subset_raw,8.203125
seediv,tsception,rpcf_at,fgsm,subset_n512,raw,clean,42,rpcf_minus_madry,1.7578125
seediv,tsception,rpcf_at,fgsm,subset_n512,raw,robust,42,rpcf_minus_madry,-0.78125
seediv,tsception,rpcf_at,fgsm,subset_n512,25,clean,42,rpcf_minus_madry,-1.5625
seediv,tsception,rpcf_at,fgsm,subset_n512,25,clean,42,tnp_minus_same_subset_raw,-2.734375
seediv,tsception,rpcf_at,fgsm,subset_n512,25,robust,42,rpcf_minus_madry,2.34375
seediv,tsception,rpcf_at,fgsm,subset_n512,25,robust,42,tnp_minus_same_subset_raw,2.1484375
seediv,tsception,rpcf_at,fgsm,subset_n512,30,clean,42,rpcf_minus_madry,-0.390625
seediv,tsception,rpcf_at,fgsm,subset_n512,30,clean,42,tnp_minus_same_subset_raw,-1.7578125
seediv,tsception,rpcf_at,fgsm,subset_n512,30,robust,42,rpcf_minus_madry,0.390625
seediv,tsception,rpcf_at,fgsm,subset_n512,30,robust,42,tnp_minus_same_subset_raw,0.9765625
seediv,tsception,rpcf_at,pgd,subset_n512,raw,clean,42,rpcf_minus_madry,1.7578125
seediv,tsception,rpcf_at,pgd,subset_n512,raw,robust,42,rpcf_minus_madry,-0.78125
seediv,tsception,rpcf_at,pgd,subset_n512,25,clean,42,rpcf_minus_madry,-1.5625
seediv,tsception,rpcf_at,pgd,subset_n512,25,clean,42,tnp_minus_same_subset_raw,-2.734375
seediv,tsception,rpcf_at,pgd,subset_n512,25,robust,42,rpcf_minus_madry,0.9765625
