task_id,kind,dataset,model,seed,method,attack,returncode,elapsed_seconds,physical_gpu,actual_batch_size,actual_cache_attack_batch_size,actual_rpcf_batch_size,actual_rpcf_eval_batch_size,status,output_exists,artifact
attack_seediv_conformer_seed43_rpcf_at_fgsm,attack,seediv,conformer,43,rpcf_at,fgsm,0,166.08258652687073,0,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed43_rpcf_at_fgsm.pth
attack_seediv_conformer_seed43_rpcf_at_pgd,attack,seediv,conformer,43,rpcf_at,pgd,0,960.6724174022675,0,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed43_rpcf_at_pgd.pth
attack_seediv_conformer_seed43_rpcf_at_cw,attack,seediv,conformer,43,rpcf_at,cw,0,814.8121366500854,3,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed43_rpcf_at_cw.pth
attack_seediv_conformer_seed44_madry_autoattack,attack,seediv,conformer,44,madry,autoattack,0,18126.046362876892,0,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed44_madry_autoattack.pth
attack_seediv_conformer_seed44_madry_fgsm,attack,seediv,conformer,44,madry,fgsm,0,228.12680840492249,1,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed44_madry_fgsm.pth
attack_seediv_conformer_seed44_madry_pgd,attack,seediv,conformer,44,madry,pgd,0,960.5587339401245,1,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed44_madry_pgd.pth
attack_seediv_conformer_seed44_madry_cw,attack,seediv,conformer,44,madry,cw,0,688.3832352161407,3,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed44_madry_cw.pth
attack_seediv_conformer_seed44_trades_autoattack,attack,seediv,conformer,44,trades,autoattack,0,684.5125012397766,1,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed44_trades_autoattack.pth
attack_seediv_conformer_seed44_trades_fgsm,attack,seediv,conformer,44,trades,fgsm,0,328.1651496887207,3,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed44_trades_fgsm.pth
attack_seediv_conformer_seed44_trades_pgd,attack,seediv,conformer,44,trades,pgd,0,1080.7096474170685,3,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed44_trades_pgd.pth
attack_seediv_conformer_seed44_trades_cw,attack,seediv,conformer,44,trades,cw,0,688.3527975082397,1,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed44_trades_cw.pth
attack_seediv_conformer_seed44_fbf_autoattack,attack,seediv,conformer,44,fbf,autoattack,0,9656.891114711761,1,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed44_fbf_autoattack.pth
attack_seediv_conformer_seed44_fbf_fgsm,attack,seediv,conformer,44,fbf,fgsm,0,224.25071454048157,3,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed44_fbf_fgsm.pth
attack_seediv_conformer_seed44_fbf_pgd,attack,seediv,conformer,44,fbf,pgd,0,846.8632502555847,2,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed44_fbf_pgd.pth
attack_seediv_conformer_seed44_fbf_cw,attack,seediv,conformer,44,fbf,cw,0,520.4108309745789,3,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed44_fbf_cw.pth
attack_seediv_conformer_seed44_ea_forward_autoattack,attack,seediv,conformer,44,ea_forward,autoattack,0,11535.678108930588,3,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed44_ea_forward_autoattack.pth
attack_seediv_conformer_seed44_ea_forward_fgsm,attack,seediv,conformer,44,ea_forward,fgsm,0,224.10247611999512,2,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed44_ea_forward_fgsm.pth
attack_seediv_conformer_seed44_ea_forward_pgd,attack,seediv,conformer,44,ea_forward,pgd,0,1174.9613361358643,2,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed44_ea_forward_pgd.pth
attack_seediv_conformer_seed44_ea_forward_cw,attack,seediv,conformer,44,ea_forward,cw,0,448.2268261909485,4,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed44_ea_forward_cw.pth
attack_seediv_conformer_seed44_rpcf_at_autoattack,attack,seediv,conformer,44,rpcf_at,autoattack,0,18440.50215291977,4,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed44_rpcf_at_autoattack.pth
attack_seediv_conformer_seed44_rpcf_at_fgsm,attack,seediv,conformer,44,rpcf_at,fgsm,0,356.42507553100586,2,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed44_rpcf_at_fgsm.pth
attack_seediv_conformer_seed44_rpcf_at_pgd,attack,seediv,conformer,44,rpcf_at,pgd,0,1131.2793080806732,2,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed44_rpcf_at_pgd.pth
attack_seediv_conformer_seed44_rpcf_at_cw,attack,seediv,conformer,44,rpcf_at,cw,0,910.9050941467285,2,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed44_rpcf_at_cw.pth
attack_seediv_conformer_seed45_madry_autoattack,attack,seediv,conformer,45,madry,autoattack,0,18608.307480573654,2,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed45_madry_autoattack.pth
attack_seediv_conformer_seed45_madry_fgsm,attack,seediv,conformer,45,madry,fgsm,0,364.3004307746887,1,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed45_madry_fgsm.pth
attack_seediv_conformer_seed45_madry_pgd,attack,seediv,conformer,45,madry,pgd,0,992.9475648403168,1,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed45_madry_pgd.pth
attack_seediv_conformer_seed45_madry_cw,attack,seediv,conformer,45,madry,cw,0,993.5661387443542,1,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed45_madry_cw.pth
attack_seediv_conformer_seed45_trades_autoattack,attack,seediv,conformer,45,trades,autoattack,0,629.1995694637299,1,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed45_trades_autoattack.pth
attack_seediv_conformer_seed45_trades_fgsm,attack,seediv,conformer,45,trades,fgsm,0,180.27063012123108,3,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed45_trades_fgsm.pth
attack_seediv_conformer_seed45_trades_pgd,attack,seediv,conformer,45,trades,pgd,0,879.3372027873993,3,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed45_trades_pgd.pth
attack_seediv_conformer_seed45_trades_cw,attack,seediv,conformer,45,trades,cw,0,644.7094495296478,1,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed45_trades_cw.pth
attack_seediv_conformer_seed45_fbf_autoattack,attack,seediv,conformer,45,fbf,autoattack,0,9388.043590307236,1,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed45_fbf_autoattack.pth
attack_seediv_conformer_seed45_fbf_fgsm,attack,seediv,conformer,45,fbf,fgsm,0,138.21941995620728,3,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed45_fbf_fgsm.pth
attack_seediv_conformer_seed45_fbf_pgd,attack,seediv,conformer,45,fbf,pgd,0,873.1367003917694,3,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed45_fbf_pgd.pth
attack_seediv_conformer_seed45_fbf_cw,attack,seediv,conformer,45,fbf,cw,0,702.9734497070312,5,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed45_fbf_cw.pth
attack_seediv_conformer_seed45_ea_forward_autoattack,attack,seediv,conformer,45,ea_forward,autoattack,0,9177.846387386322,3,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed45_ea_forward_autoattack.pth
attack_seediv_conformer_seed45_ea_forward_fgsm,attack,seediv,conformer,45,ea_forward,fgsm,0,210.30821704864502,5,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed45_ea_forward_fgsm.pth
attack_seediv_conformer_seed45_ea_forward_pgd,attack,seediv,conformer,45,ea_forward,pgd,0,1137.5959928035736,5,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed45_ea_forward_pgd.pth
attack_seediv_conformer_seed45_ea_forward_cw,attack,seediv,conformer,45,ea_forward,cw,0,596.9110217094421,0,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed45_ea_forward_cw.pth
attack_seediv_conformer_seed45_rpcf_at_autoattack,attack,seediv,conformer,45,rpcf_at,autoattack,0,19498.878834724426,5,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed45_rpcf_at_autoattack.pth
attack_seediv_conformer_seed45_rpcf_at_fgsm,attack,seediv,conformer,45,rpcf_at,fgsm,0,314.5178654193878,0,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed45_rpcf_at_fgsm.pth
attack_seediv_conformer_seed45_rpcf_at_pgd,attack,seediv,conformer,45,rpcf_at,pgd,0,1015.1372489929199,0,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed45_rpcf_at_pgd.pth
attack_seediv_conformer_seed45_rpcf_at_cw,attack,seediv,conformer,45,rpcf_at,cw,0,764.6820824146271,0,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed45_rpcf_at_cw.pth
attack_seediv_conformer_seed46_madry_autoattack,attack,seediv,conformer,46,madry,autoattack,0,21782.168812274933,0,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed46_madry_autoattack.pth
attack_seediv_conformer_seed46_madry_fgsm,attack,seediv,conformer,46,madry,fgsm,0,342.5249562263489,4,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed46_madry_fgsm.pth
attack_seediv_conformer_seed46_madry_pgd,attack,seediv,conformer,46,madry,pgd,0,1199.7226858139038,4,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed46_madry_pgd.pth
attack_seediv_conformer_seed46_madry_cw,attack,seediv,conformer,46,madry,cw,0,1007.5670008659363,4,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed46_madry_cw.pth
attack_seediv_conformer_seed46_trades_autoattack,attack,seediv,conformer,46,trades,autoattack,0,561.0051357746124,1,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed46_trades_autoattack.pth
attack_seediv_conformer_seed46_trades_fgsm,attack,seediv,conformer,46,trades,fgsm,0,324.45013523101807,4,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed46_trades_fgsm.pth
attack_seediv_conformer_seed46_trades_pgd,attack,seediv,conformer,46,trades,pgd,0,1031.7173702716827,4,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed46_trades_pgd.pth
attack_seediv_conformer_seed46_trades_cw,attack,seediv,conformer,46,trades,cw,0,637.0798087120056,1,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed46_trades_cw.pth
attack_seediv_conformer_seed46_fbf_autoattack,attack,seediv,conformer,46,fbf,autoattack,0,10711.642350912094,2,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed46_fbf_autoattack.pth
attack_seediv_conformer_seed46_fbf_fgsm,attack,seediv,conformer,46,fbf,fgsm,0,114.12214612960815,3,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed46_fbf_fgsm.pth
attack_seediv_conformer_seed46_fbf_pgd,attack,seediv,conformer,46,fbf,pgd,0,857.1385183334351,3,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed46_fbf_pgd.pth
attack_seediv_conformer_seed46_fbf_cw,attack,seediv,conformer,46,fbf,cw,0,674.746034860611,1,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed46_fbf_cw.pth
attack_seediv_conformer_seed46_ea_forward_autoattack,attack,seediv,conformer,46,ea_forward,autoattack,0,7541.994117736816,4,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed46_ea_forward_autoattack.pth
attack_seediv_conformer_seed46_ea_forward_fgsm,attack,seediv,conformer,46,ea_forward,fgsm,0,380.6390326023102,1,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed46_ea_forward_fgsm.pth
attack_seediv_conformer_seed46_ea_forward_pgd,attack,seediv,conformer,46,ea_forward,pgd,0,1724.6710920333862,3,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed46_ea_forward_pgd.pth
attack_seediv_conformer_seed46_ea_forward_cw,attack,seediv,conformer,46,ea_forward,cw,0,660.8561880588531,1,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed46_ea_forward_cw.pth
attack_seediv_conformer_seed46_rpcf_at_autoattack,attack,seediv,conformer,46,rpcf_at,autoattack,0,23664.78005051613,1,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed46_rpcf_at_autoattack.pth
attack_seediv_conformer_seed46_rpcf_at_fgsm,attack,seediv,conformer,46,rpcf_at,fgsm,0,350.442019701004,3,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed46_rpcf_at_fgsm.pth
attack_seediv_conformer_seed46_rpcf_at_pgd,attack,seediv,conformer,46,rpcf_at,pgd,0,1165.6877346038818,3,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed46_rpcf_at_pgd.pth
attack_seediv_conformer_seed46_rpcf_at_cw,attack,seediv,conformer,46,rpcf_at,cw,0,1099.725903749466,3,128,32,32,64,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_conformer_seed46_rpcf_at_cw.pth
attack_seediv_tcnet_seed42_madry_autoattack,attack,seediv,tcnet,42,madry,autoattack,0,21088.556759119034,3,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed42_madry_autoattack.pth
attack_seediv_tcnet_seed42_madry_fgsm,attack,seediv,tcnet,42,madry,fgsm,0,452.75313210487366,6,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed42_madry_fgsm.pth
attack_seediv_tcnet_seed42_madry_pgd,attack,seediv,tcnet,42,madry,pgd,0,959.0663199424744,6,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed42_madry_pgd.pth
attack_seediv_tcnet_seed42_madry_cw,attack,seediv,tcnet,42,madry,cw,0,1272.2989892959595,6,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed42_madry_cw.pth
attack_seediv_tcnet_seed42_trades_autoattack,attack,seediv,tcnet,42,trades,autoattack,0,421.1021845340729,4,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed42_trades_autoattack.pth
attack_seediv_tcnet_seed42_trades_fgsm,attack,seediv,tcnet,42,trades,fgsm,0,332.6021385192871,6,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed42_trades_fgsm.pth
attack_seediv_tcnet_seed42_trades_pgd,attack,seediv,tcnet,42,trades,pgd,0,747.2340993881226,6,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed42_trades_pgd.pth
attack_seediv_tcnet_seed42_trades_cw,attack,seediv,tcnet,42,trades,cw,0,462.61652517318726,4,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed42_trades_cw.pth
attack_seediv_tcnet_seed42_fbf_autoattack,attack,seediv,tcnet,42,fbf,autoattack,0,9761.032173871994,4,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed42_fbf_autoattack.pth
attack_seediv_tcnet_seed42_fbf_fgsm,attack,seediv,tcnet,42,fbf,fgsm,0,298.3247277736664,6,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed42_fbf_fgsm.pth
attack_seediv_tcnet_seed42_fbf_pgd,attack,seediv,tcnet,42,fbf,pgd,0,606.6298897266388,6,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed42_fbf_pgd.pth
attack_seediv_tcnet_seed42_fbf_cw,attack,seediv,tcnet,42,fbf,cw,0,346.3702006340027,6,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed42_fbf_cw.pth
attack_seediv_tcnet_seed42_ea_forward_autoattack,attack,seediv,tcnet,42,ea_forward,autoattack,0,7992.226004123688,6,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed42_ea_forward_autoattack.pth
attack_seediv_tcnet_seed42_ea_forward_fgsm,attack,seediv,tcnet,42,ea_forward,fgsm,0,180.14861464500427,2,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed42_ea_forward_fgsm.pth
attack_seediv_tcnet_seed42_ea_forward_pgd,attack,seediv,tcnet,42,ea_forward,pgd,0,1137.933543920517,2,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed42_ea_forward_pgd.pth
attack_seediv_tcnet_seed42_ea_forward_cw,attack,seediv,tcnet,42,ea_forward,cw,0,583.1351671218872,5,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed42_ea_forward_cw.pth
attack_seediv_tcnet_seed42_rpcf_at_autoattack,attack,seediv,tcnet,42,rpcf_at,autoattack,0,21757.329976320267,2,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed42_rpcf_at_autoattack.pth
attack_seediv_tcnet_seed42_rpcf_at_fgsm,attack,seediv,tcnet,42,rpcf_at,fgsm,0,452.8085856437683,5,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed42_rpcf_at_fgsm.pth
attack_seediv_tcnet_seed42_rpcf_at_pgd,attack,seediv,tcnet,42,rpcf_at,pgd,0,1402.1341772079468,5,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed42_rpcf_at_pgd.pth
attack_seediv_tcnet_seed42_rpcf_at_cw,attack,seediv,tcnet,42,rpcf_at,cw,0,1274.0666213035583,5,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed42_rpcf_at_cw.pth
attack_seediv_tcnet_seed43_madry_autoattack,attack,seediv,tcnet,43,madry,autoattack,0,18155.11412167549,5,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed43_madry_autoattack.pth
attack_seediv_tcnet_seed43_madry_fgsm,attack,seediv,tcnet,43,madry,fgsm,0,446.83075857162476,0,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed43_madry_fgsm.pth
attack_seediv_tcnet_seed43_madry_pgd,attack,seediv,tcnet,43,madry,pgd,0,1460.490947008133,0,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed43_madry_pgd.pth
attack_seediv_tcnet_seed43_madry_cw,attack,seediv,tcnet,43,madry,cw,0,965.7133905887604,0,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed43_madry_cw.pth
attack_seediv_tcnet_seed43_trades_autoattack,attack,seediv,tcnet,43,trades,autoattack,0,358.7066488265991,6,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed43_trades_autoattack.pth
attack_seediv_tcnet_seed43_trades_fgsm,attack,seediv,tcnet,43,trades,fgsm,0,208.47389268875122,4,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed43_trades_fgsm.pth
attack_seediv_tcnet_seed43_trades_pgd,attack,seediv,tcnet,43,trades,pgd,0,1053.7052073478699,6,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed43_trades_pgd.pth
attack_seediv_tcnet_seed43_trades_cw,attack,seediv,tcnet,43,trades,cw,0,424.6208209991455,4,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed43_trades_cw.pth
attack_seediv_tcnet_seed43_fbf_autoattack,attack,seediv,tcnet,43,fbf,autoattack,0,10417.584689378738,0,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed43_fbf_autoattack.pth
attack_seediv_tcnet_seed43_fbf_fgsm,attack,seediv,tcnet,43,fbf,fgsm,0,166.20230269432068,4,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed43_fbf_fgsm.pth
attack_seediv_tcnet_seed43_fbf_pgd,attack,seediv,tcnet,43,fbf,pgd,0,616.9020545482635,4,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed43_fbf_pgd.pth
attack_seediv_tcnet_seed43_fbf_cw,attack,seediv,tcnet,43,fbf,cw,0,362.5632083415985,6,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed43_fbf_cw.pth
attack_seediv_tcnet_seed43_ea_forward_autoattack,attack,seediv,tcnet,43,ea_forward,autoattack,0,5334.502508640289,4,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed43_ea_forward_autoattack.pth
attack_seediv_tcnet_seed43_ea_forward_fgsm,attack,seediv,tcnet,43,ea_forward,fgsm,0,246.36975240707397,6,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed43_ea_forward_fgsm.pth
attack_seediv_tcnet_seed43_ea_forward_pgd,attack,seediv,tcnet,43,ea_forward,pgd,0,969.6097385883331,6,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed43_ea_forward_pgd.pth
attack_seediv_tcnet_seed43_ea_forward_cw,attack,seediv,tcnet,43,ea_forward,cw,0,1129.9627573490143,6,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed43_ea_forward_cw.pth
attack_seediv_tcnet_seed43_rpcf_at_autoattack,attack,seediv,tcnet,43,rpcf_at,autoattack,0,20937.87619280815,6,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed43_rpcf_at_autoattack.pth
attack_seediv_tcnet_seed43_rpcf_at_fgsm,attack,seediv,tcnet,43,rpcf_at,fgsm,0,180.3376808166504,4,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed43_rpcf_at_fgsm.pth
attack_seediv_tcnet_seed43_rpcf_at_pgd,attack,seediv,tcnet,43,rpcf_at,pgd,0,1079.9671211242676,4,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed43_rpcf_at_pgd.pth
attack_seediv_tcnet_seed43_rpcf_at_cw,attack,seediv,tcnet,43,rpcf_at,cw,0,895.4226291179657,1,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed43_rpcf_at_cw.pth
attack_seediv_tcnet_seed44_madry_autoattack,attack,seediv,tcnet,44,madry,autoattack,0,21512.38196825981,3,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed44_madry_autoattack.pth
attack_seediv_tcnet_seed44_madry_fgsm,attack,seediv,tcnet,44,madry,fgsm,0,290.51902747154236,1,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed44_madry_fgsm.pth
attack_seediv_tcnet_seed44_madry_pgd,attack,seediv,tcnet,44,madry,pgd,0,1101.472853899002,4,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed44_madry_pgd.pth
attack_seediv_tcnet_seed44_madry_cw,attack,seediv,tcnet,44,madry,cw,0,598.6389811038971,1,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed44_madry_cw.pth
attack_seediv_tcnet_seed44_trades_autoattack,attack,seediv,tcnet,44,trades,autoattack,0,815.3723983764648,1,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed44_trades_autoattack.pth
attack_seediv_tcnet_seed44_trades_fgsm,attack,seediv,tcnet,44,trades,fgsm,0,288.4141683578491,4,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed44_trades_fgsm.pth
attack_seediv_tcnet_seed44_trades_pgd,attack,seediv,tcnet,44,trades,pgd,0,781.350724697113,4,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed44_trades_pgd.pth
attack_seediv_tcnet_seed44_trades_cw,attack,seediv,tcnet,44,trades,cw,0,476.62315678596497,1,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed44_trades_cw.pth
attack_seediv_tcnet_seed44_fbf_autoattack,attack,seediv,tcnet,44,fbf,autoattack,0,11173.935646772385,1,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed44_fbf_autoattack.pth
attack_seediv_tcnet_seed44_fbf_fgsm,attack,seediv,tcnet,44,fbf,fgsm,0,352.3800084590912,4,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed44_fbf_fgsm.pth
attack_seediv_tcnet_seed44_fbf_pgd,attack,seediv,tcnet,44,fbf,pgd,0,1075.8557801246643,4,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed44_fbf_pgd.pth
attack_seediv_tcnet_seed44_fbf_cw,attack,seediv,tcnet,44,fbf,cw,0,452.5623595714569,0,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed44_fbf_cw.pth
attack_seediv_tcnet_seed44_ea_forward_autoattack,attack,seediv,tcnet,44,ea_forward,autoattack,0,6064.451199769974,0,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed44_ea_forward_autoattack.pth
attack_seediv_tcnet_seed44_ea_forward_fgsm,attack,seediv,tcnet,44,ea_forward,fgsm,0,212.1357934474945,4,128,32,64,128,completed,True,ad_data/exp031/exp031_full_20260729_174215/seediv_tcnet_seed44_ea_forward_fgsm.pth
