comparison,dataset,model,method,attack,scope,rank,metric,seed_count,mean_delta_pp,sample_std_pp,positive_seeds
tnp_minus_same_subset_raw,seediv,tsception,rpcf_at,cw,subset_n512,25,robust,5,4.0234375,1.9560524935241066,5
rpcf_minus_madry,seediv,tsception,rpcf_at,cw,subset_n512,30,clean,5,0.9765625,2.523993746742204,2
tnp_minus_same_subset_raw,seediv,tsception,rpcf_at,cw,subset_n512,30,clean,5,-0.703125,2.0042146144320783,2
rpcf_minus_madry,seediv,tsception,rpcf_at,cw,subset_n512,30,robust,5,0.078125,0.7885402046166543,3
tnp_minus_same_subset_raw,seediv,tsception,rpcf_at,cw,subset_n512,30,robust,5,1.1328125,0.844599543376549,4
tnp_minus_same_subset_raw,seediv,atcnet,madry,autoattack,subset_n512,25,clean,5,-1.71875,2.498931656494056,1
tnp_minus_same_subset_raw,seediv,atcnet,madry,autoattack,subset_n512,25,robust,5,8.5546875,1.8133584981929938,5
tnp_minus_same_subset_raw,seediv,atcnet,madry,autoattack,subset_n512,30,clean,5,-0.9375,2.0269259865811886,1
tnp_minus_same_subset_raw,seediv,atcnet,madry,autoattack,subset_n512,30,robust,5,7.9296875,1.4848888913084541,5
tnp_minus_same_subset_raw,seediv,atcnet,madry,fgsm,subset_n512,25,clean,5,-1.71875,2.498931656494056,1
tnp_minus_same_subset_raw,seediv,atcnet,madry,fgsm,subset_n512,25,robust,5,1.25,1.6375995168948894,3
tnp_minus_same_subset_raw,seediv,atcnet,madry,fgsm,subset_n512,30,clean,5,-0.9375,2.0269259865811886,1
tnp_minus_same_subset_raw,seediv,atcnet,madry,fgsm,subset_n512,30,robust,5,1.09375,1.4392291739797296,4
tnp_minus_same_subset_raw,seediv,atcnet,madry,pgd,subset_n512,25,clean,5,-1.71875,2.498931656494056,1
tnp_minus_same_subset_raw,seediv,atcnet,madry,pgd,subset_n512,25,robust,5,1.5234375,1.6247370580535485,4
tnp_minus_same_subset_raw,seediv,atcnet,madry,pgd,subset_n512,30,clean,5,-0.9375,2.0269259865811886,1
tnp_minus_same_subset_raw,seediv,atcnet,madry,pgd,subset_n512,30,robust,5,1.015625,1.33471480963046,4
tnp_minus_same_subset_raw,seediv,atcnet,madry,cw,subset_n512,25,clean,5,-1.71875,2.498931656494056,1
tnp_minus_same_subset_raw,seediv,atcnet,madry,cw,subset_n512,25,robust,5,2.8125,1.5040330709514418,5
tnp_minus_same_subset_raw,seediv,atcnet,madry,cw,subset_n512,30,clean,5,-0.9375,2.0269259865811886,1
tnp_minus_same_subset_raw,seediv,atcnet,madry,cw,subset_n512,30,robust,5,0.9765625,0.4979511243742954,5
rpcf_minus_madry,seediv,atcnet,rpcf_at,autoattack,subset_n512,raw,clean,5,-0.703125,1.8353140563802357,2
rpcf_minus_madry,seediv,atcnet,rpcf_at,autoattack,subset_n512,raw,robust,5,0.15625,0.7229201376297557,3
rpcf_minus_madry,seediv,atcnet,rpcf_at,autoattack,subset_n512,25,clean,5,0.4296875,1.1083016374305552,3
tnp_minus_same_subset_raw,seediv,atcnet,rpcf_at,autoattack,subset_n512,25,clean,5,-0.5859375,2.2140203220223893,2
rpcf_minus_madry,seediv,atcnet,rpcf_at,autoattack,subset_n512,25,robust,5,2.1875,1.3629958064349923,4
tnp_minus_same_subset_raw,seediv,atcnet,rpcf_at,autoattack,subset_n512,25,robust,5,10.5859375,3.4482475805767088,5
rpcf_minus_madry,seediv,atcnet,rpcf_at,autoattack,subset_n512,30,clean,5,0.3515625,0.8886182160997911,3
tnp_minus_same_subset_raw,seediv,atcnet,rpcf_at,autoattack,subset_n512,30,clean,5,0.1171875,2.0231584629029,3
rpcf_minus_madry,seediv,atcnet,rpcf_at,autoattack,subset_n512,30,robust,5,2.03125,2.124332098621676,4
tnp_minus_same_subset_raw,seediv,atcnet,rpcf_at,autoattack,subset_n512,30,robust,5,9.8046875,3.76553179993585,5
rpcf_minus_madry,seediv,atcnet,rpcf_at,fgsm,subset_n512,raw,clean,5,-0.703125,1.8353140563802357,2
rpcf_minus_madry,seediv,atcnet,rpcf_at,fgsm,subset_n512,raw,robust,5,-0.4296875,1.0554106317270544,2
rpcf_minus_madry,seediv,atcnet,rpcf_at,fgsm,subset_n512,25,clean,5,0.4296875,1.1083016374305552,3
tnp_minus_same_subset_raw,seediv,atcnet,rpcf_at,fgsm,subset_n512,25,clean,5,-0.5859375,2.2140203220223893,2
rpcf_minus_madry,seediv,atcnet,rpcf_at,fgsm,subset_n512,25,robust,5,0.6640625,1.7772364321995822,4
tnp_minus_same_subset_raw,seediv,atcnet,rpcf_at,fgsm,subset_n512,25,robust,5,2.34375,1.3531646934131853,5
rpcf_minus_madry,seediv,atcnet,rpcf_at,fgsm,subset_n512,30,clean,5,0.3515625,0.8886182160997911,3
tnp_minus_same_subset_raw,seediv,atcnet,rpcf_at,fgsm,subset_n512,30,clean,5,0.1171875,2.0231584629029,3
rpcf_minus_madry,seediv,atcnet,rpcf_at,fgsm,subset_n512,30,robust,5,0.5078125,1.092703182085888,2
tnp_minus_same_subset_raw,seediv,atcnet,rpcf_at,fgsm,subset_n512,30,robust,5,2.03125,0.8580422904878436,5
rpcf_minus_madry,seediv,atcnet,rpcf_at,pgd,subset_n512,raw,clean,5,-0.703125,1.8353140563802357,2
rpcf_minus_madry,seediv,atcnet,rpcf_at,pgd,subset_n512,raw,robust,5,-0.3515625,1.1083016374305552,2
rpcf_minus_madry,seediv,atcnet,rpcf_at,pgd,subset_n512,25,clean,5,0.4296875,1.1083016374305552,3
tnp_minus_same_subset_raw,seediv,atcnet,rpcf_at,pgd,subset_n512,25,clean,5,-0.5859375,2.2140203220223893,2
rpcf_minus_madry,seediv,atcnet,rpcf_at,pgd,subset_n512,25,robust,5,0.5078125,1.2398883006331154,3
tnp_minus_same_subset_raw,seediv,atcnet,rpcf_at,pgd,subset_n512,25,robust,5,2.3828125,1.2762741603675423,5
rpcf_minus_madry,seediv,atcnet,rpcf_at,pgd,subset_n512,30,clean,5,0.3515625,0.8886182160997911,3
tnp_minus_same_subset_raw,seediv,atcnet,rpcf_at,pgd,subset_n512,30,clean,5,0.1171875,2.0231584629029,3
rpcf_minus_madry,seediv,atcnet,rpcf_at,pgd,subset_n512,30,robust,5,0.859375,1.118579770568465,4
tnp_minus_same_subset_raw,seediv,atcnet,rpcf_at,pgd,subset_n512,30,robust,5,2.2265625,0.6565521997645161,5
rpcf_minus_madry,seediv,atcnet,rpcf_at,cw,subset_n512,raw,clean,5,-0.703125,1.8353140563802357,2
rpcf_minus_madry,seediv,atcnet,rpcf_at,cw,subset_n512,raw,robust,5,-0.078125,0.17469281074217108,0
rpcf_minus_madry,seediv,atcnet,rpcf_at,cw,subset_n512,25,clean,5,0.4296875,1.1083016374305552,3
tnp_minus_same_subset_raw,seediv,atcnet,rpcf_at,cw,subset_n512,25,clean,5,-0.5859375,2.2140203220223893,2
rpcf_minus_madry,seediv,atcnet,rpcf_at,cw,subset_n512,25,robust,5,0.9375,0.866888321139537,4
tnp_minus_same_subset_raw,seediv,atcnet,rpcf_at,cw,subset_n512,25,robust,5,3.828125,2.3461901360070705,5
rpcf_minus_madry,seediv,atcnet,rpcf_at,cw,subset_n512,30,clean,5,0.3515625,0.8886182160997911,3
tnp_minus_same_subset_raw,seediv,atcnet,rpcf_at,cw,subset_n512,30,clean,5,0.1171875,2.0231584629029,3
rpcf_minus_madry,seediv,atcnet,rpcf_at,cw,subset_n512,30,robust,5,0.7421875,0.9901399887216075,3
tnp_minus_same_subset_raw,seediv,atcnet,rpcf_at,cw,subset_n512,30,robust,5,1.796875,1.5951185147730795,4
tnp_minus_same_subset_raw,seediv,conformer,madry,autoattack,subset_n512,25,clean,5,-15.4296875,2.5911131174651563,0
tnp_minus_same_subset_raw,seediv,conformer,madry,autoattack,subset_n512,25,robust,5,11.171875,3.610376788735578,5
tnp_minus_same_subset_raw,seediv,conformer,madry,autoattack,subset_n512,30,clean,5,-11.5625,2.6399719514223774,0
tnp_minus_same_subset_raw,seediv,conformer,madry,autoattack,subset_n512,30,robust,5,13.7890625,2.9575498017917004,5
tnp_minus_same_subset_raw,seediv,conformer,madry,fgsm,subset_n512,25,clean,5,-15.4296875,2.5911131174651563,0
tnp_minus_same_subset_raw,seediv,conformer,madry,fgsm,subset_n512,25,robust,5,0.703125,3.071440433720085,3
tnp_minus_same_subset_raw,seediv,conformer,madry,fgsm,subset_n512,30,clean,5,-11.5625,2.6399719514223774,0
tnp_minus_same_subset_raw,seediv,conformer,madry,fgsm,subset_n512,30,robust,5,2.6953125,2.1279204999945076,4
tnp_minus_same_subset_raw,seediv,conformer,madry,pgd,subset_n512,25,clean,5,-15.4296875,2.5911131174651563,0
tnp_minus_same_subset_raw,seediv,conformer,madry,pgd,subset_n512,25,robust,5,3.6328125,3.616183378447849,4
tnp_minus_same_subset_raw,seediv,conformer,madry,pgd,subset_n512,30,clean,5,-11.5625,2.6399719514223774,0
tnp_minus_same_subset_raw,seediv,conformer,madry,pgd,subset_n512,30,robust,5,6.40625,2.704214240440858,5
tnp_minus_same_subset_raw,seediv,conformer,madry,cw,subset_n512,25,clean,5,-15.4296875,2.5911131174651563,0
tnp_minus_same_subset_raw,seediv,conformer,madry,cw,subset_n512,25,robust,5,5.1171875,11.320882652567473,2
tnp_minus_same_subset_raw,seediv,conformer,madry,cw,subset_n512,30,clean,5,-11.5625,2.6399719514223774,0
tnp_minus_same_subset_raw,seediv,conformer,madry,cw,subset_n512,30,robust,5,3.7109375,8.214742517505114,3
rpcf_minus_madry,seediv,conformer,rpcf_at,autoattack,subset_n512,raw,clean,5,-0.8203125,1.6538252445325428,2
rpcf_minus_madry,seediv,conformer,rpcf_at,autoattack,subset_n512,raw,robust,5,-4.609375,1.8611139452455618,0
rpcf_minus_madry,seediv,conformer,rpcf_at,autoattack,subset_n512,25,clean,5,6.171875,2.128816655224799,5
tnp_minus_same_subset_raw,seediv,conformer,rpcf_at,autoattack,subset_n512,25,clean,5,-8.4375,3.972581350695115,0
rpcf_minus_madry,seediv,conformer,rpcf_at,autoattack,subset_n512,25,robust,5,6.015625,2.690070763547053,5
tnp_minus_same_subset_raw,seediv,conformer,rpcf_at,autoattack,subset_n512,25,robust,5,21.796875,2.3944707119182675,5
rpcf_minus_madry,seediv,conformer,rpcf_at,autoattack,subset_n512,30,clean,5,6.5234375,2.457369685554938,5
tnp_minus_same_subset_raw,seediv,conformer,rpcf_at,autoattack,subset_n512,30,clean,5,-4.21875,3.915029196989628,1
rpcf_minus_madry,seediv,conformer,rpcf_at,autoattack,subset_n512,30,robust,5,6.3671875,2.5262597897664096,5
tnp_minus_same_subset_raw,seediv,conformer,rpcf_at,autoattack,subset_n512,30,robust,5,24.765625,3.330063805870974,5
rpcf_minus_madry,seediv,conformer,rpcf_at,fgsm,subset_n512,raw,clean,5,-0.8203125,1.6538252445325428,2
rpcf_minus_madry,seediv,conformer,rpcf_at,fgsm,subset_n512,raw,robust,5,-5.4296875,1.5770804092333086,0
rpcf_minus_madry,seediv,conformer,rpcf_at,fgsm,subset_n512,25,clean,5,6.171875,2.128816655224799,5
tnp_minus_same_subset_raw,seediv,conformer,rpcf_at,fgsm,subset_n512,25,clean,5,-8.4375,3.972581350695115,0
rpcf_minus_madry,seediv,conformer,rpcf_at,fgsm,subset_n512,25,robust,5,5.46875,1.8885819927552456,5
tnp_minus_same_subset_raw,seediv,conformer,rpcf_at,fgsm,subset_n512,25,robust,5,11.6015625,2.4456993503903948,5
rpcf_minus_madry,seediv,conformer,rpcf_at,fgsm,subset_n512,30,clean,5,6.5234375,2.457369685554938,5
tnp_minus_same_subset_raw,seediv,conformer,rpcf_at,fgsm,subset_n512,30,clean,5,-4.21875,3.915029196989628,1
rpcf_minus_madry,seediv,conformer,rpcf_at,fgsm,subset_n512,30,robust,5,4.921875,1.5831159475905816,5
tnp_minus_same_subset_raw,seediv,conformer,rpcf_at,fgsm,subset_n512,30,robust,5,13.046875,2.031625566241538,5
rpcf_minus_madry,seediv,conformer,rpcf_at,pgd,subset_n512,raw,clean,5,-0.8203125,1.6538252445325428,2
rpcf_minus_madry,seediv,conformer,rpcf_at,pgd,subset_n512,raw,robust,5,-5.703125,1.3769184946886381,0
rpcf_minus_madry,seediv,conformer,rpcf_at,pgd,subset_n512,25,clean,5,6.171875,2.128816655224799,5
tnp_minus_same_subset_raw,seediv,conformer,rpcf_at,pgd,subset_n512,25,clean,5,-8.4375,3.972581350695115,0
rpcf_minus_madry,seediv,conformer,rpcf_at,pgd,subset_n512,25,robust,5,6.40625,2.1941166671849404,5
tnp_minus_same_subset_raw,seediv,conformer,rpcf_at,pgd,subset_n512,25,robust,5,15.7421875,2.3864917803290515,5
rpcf_minus_madry,seediv,conformer,rpcf_at,pgd,subset_n512,30,clean,5,6.5234375,2.457369685554938,5
tnp_minus_same_subset_raw,seediv,conformer,rpcf_at,pgd,subset_n512,30,clean,5,-4.21875,3.915029196989628,1
rpcf_minus_madry,seediv,conformer,rpcf_at,pgd,subset_n512,30,robust,5,4.3359375,2.4331892972495996,5
tnp_minus_same_subset_raw,seediv,conformer,rpcf_at,pgd,subset_n512,30,robust,5,16.4453125,2.34130732085797,5
rpcf_minus_madry,seediv,conformer,rpcf_at,cw,subset_n512,raw,clean,5,-0.8203125,1.6538252445325428,2
rpcf_minus_madry,seediv,conformer,rpcf_at,cw,subset_n512,raw,robust,5,-3.8671875,3.7222278904911237,1
rpcf_minus_madry,seediv,conformer,rpcf_at,cw,subset_n512,25,clean,5,6.171875,2.128816655224799,5
tnp_minus_same_subset_raw,seediv,conformer,rpcf_at,cw,subset_n512,25,clean,5,-8.4375,3.972581350695115,0
rpcf_minus_madry,seediv,conformer,rpcf_at,cw,subset_n512,25,robust,5,4.0234375,3.5280812317369303,4
tnp_minus_same_subset_raw,seediv,conformer,rpcf_at,cw,subset_n512,25,robust,5,13.0078125,8.144320478387838,5
rpcf_minus_madry,seediv,conformer,rpcf_at,cw,subset_n512,30,clean,5,6.5234375,2.457369685554938,5
tnp_minus_same_subset_raw,seediv,conformer,rpcf_at,cw,subset_n512,30,clean,5,-4.21875,3.915029196989628,1
rpcf_minus_madry,seediv,conformer,rpcf_at,cw,subset_n512,30,robust,5,3.1640625,2.6109124867892213,5
tnp_minus_same_subset_raw,seediv,conformer,rpcf_at,cw,subset_n512,30,robust,5,10.7421875,5.4861609004641165,5
tnp_minus_same_subset_raw,seediv,tcnet,madry,autoattack,subset_n512,25,clean,5,-3.125,1.2582127662817506,0
tnp_minus_same_subset_raw,seediv,tcnet,madry,autoattack,subset_n512,25,robust,5,6.9140625,1.2999657259604482,5
tnp_minus_same_subset_raw,seediv,tcnet,madry,autoattack,subset_n512,30,clean,5,-2.1875,0.7359938938053426,0
tnp_minus_same_subset_raw,seediv,tcnet,madry,autoattack,subset_n512,30,robust,5,7.265625,1.5710216837648598,5
tnp_minus_same_subset_raw,seediv,tcnet,madry,fgsm,subset_n512,25,clean,5,-3.125,1.2582127662817506,0
tnp_minus_same_subset_raw,seediv,tcnet,madry,fgsm,subset_n512,25,robust,5,1.25,0.9326044051807283,5
tnp_minus_same_subset_raw,seediv,tcnet,madry,fgsm,subset_n512,30,clean,5,-2.1875,0.7359938938053426,0
tnp_minus_same_subset_raw,seediv,tcnet,madry,fgsm,subset_n512,30,robust,5,2.0703125,0.8580422904878436,5
tnp_minus_same_subset_raw,seediv,tcnet,madry,pgd,subset_n512,25,clean,5,-3.125,1.2582127662817506,0
tnp_minus_same_subset_raw,seediv,tcnet,madry,pgd,subset_n512,25,robust,5,1.9140625,1.0463355653108495,5
tnp_minus_same_subset_raw,seediv,tcnet,madry,pgd,subset_n512,30,clean,5,-2.1875,0.7359938938053426,0
tnp_minus_same_subset_raw,seediv,tcnet,madry,pgd,subset_n512,30,robust,5,2.8125,1.2087303474035782,5
tnp_minus_same_subset_raw,seediv,tcnet,madry,cw,subset_n512,25,clean,5,-3.125,1.2582127662817506,0
tnp_minus_same_subset_raw,seediv,tcnet,madry,cw,subset_n512,25,robust,5,13.0859375,1.8217537213064092,5
tnp_minus_same_subset_raw,seediv,tcnet,madry,cw,subset_n512,30,clean,5,-2.1875,0.7359938938053426,0
tnp_minus_same_subset_raw,seediv,tcnet,madry,cw,subset_n512,30,robust,5,7.9296875,2.0512462270493943,5
